date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread,vwretd_day,vwretd_pre,vwretd_post,vwretd_2d,spindx,ewretd_day,sprtrn_day,fin_ew_ret,fin_vw_ret,fin_n_stocks,target_shock,path_shock,kuttner_bp,ns_shock,fg_period,sentiment_x_fg,min_sentiment,min_lm_score,min_cb_score,min_word_count,min_cb_x_fg
2009-04-29,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0104370515329419,0.0424005218525766,-0.0215264187866927,1533,-0.0950067620446343,0.3131013706866382,-1.0113331528552183,0.0280001163482666,0.0300000011920928,36.08000183105469,3.0009999573230743,0.02454,-0.002835,-0.00043,0.02411,873.64,0.028567,0.02161,,,,-0.0178908770969005,0.5435859450955158,0.0,0.4494286982613691,1,0.0104370515329419,0.0070038910505836,0.0150972762645914,-0.0010894941634241,6425,-0.0010894941634241
2009-06-24,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0100806451612903,0.0416666666666666,-0.021505376344086,1488,2.1444277390130924,2.0755031942370312,0.5352746098578608,-0.1389999389648437,-0.0150000005960464,29.049999237060547,3.504999935626984,0.008957,0.002281,0.021607,0.030564,900.94,0.008663,0.006524,,,,-0.0136991263275219,1.2392131799319523,0.0,1.0071508711270447,1,0.0100806451612903,0.0082017760236803,0.0156635421805624,0.0007400098667982,8108,0.0007400098667982
2009-08-12,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0114453891432308,0.0438194898626553,-0.0209287115761935,1529,0.6880010068455423,0.5318406299344172,0.4207426053055452,-0.1099998950958252,-0.0049999952316284,25.450000762939453,3.5309999734163284,0.012283,-0.013741,0.008382,0.020665,1005.81,0.012435,0.011525,,,,0.0900052037856898,-0.3458763403147183,0.0,-0.2198649939009394,1,0.0114453891432308,0.0095536756126021,0.0205659276546091,-0.0014585764294049,6856,-0.0014585764294049
2009-09-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0137165251469627,0.0476812540822991,-0.0202482037883736,1531,-0.9511029501025644,-1.1170869807850732,-1.5301085883514314,-0.0369999408721923,-0.0049999952316284,23.489999771118164,3.322999984025955,-0.010386,0.008567,-0.012689,-0.023075,1060.87,-0.005232,-0.010069,,,,0.0862708901658821,-2.3158299756943665,-0.9999999999987796,-1.828595154429312,1,0.0137165251469627,0.0136874915300176,0.02940777883182,-0.0020327957717847,7379,-0.0020327957717847
2009-11-04,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0146590184831102,0.0465264499681325,-0.017208413001912,1569,1.9235551727484472,2.4227469620792905,0.1840434425200112,-0.0130000114440917,-0.0100000016391277,27.71999931335449,3.501000002026558,0.000887,0.005758,0.019376,0.020263,1046.5,-0.002387,0.001043,,,,0.0325880906255782,-0.3678137134310719,-0.5769230769242943,-0.2888184348086909,1,0.0146590184831102,0.0148400173736788,0.02837700883162,0.0013030259157376,6907,0.0013030259157376
2009-12-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013456937799043,0.0466507177033492,-0.0197368421052631,1672,-1.1810614167124218,-1.2170801868200056,-2.5275166157529725,-0.1089999675750732,0.0049999989569187,20.540000915527344,3.56099995598197,0.003319,-0.004616,-0.012564,-0.009245,1109.18,0.005027,0.001128,,,,-0.296587749565936,0.4771087935631712,-1.5500000000009766,0.2091333191312596,1,0.013456937799043,0.0144224633056796,0.0301212507977026,-0.0012763241863433,7835,-0.0012763241863433
2010-01-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117967332123411,0.042952208106473,-0.0193587416817906,1653,-1.1817740959567198,-1.909143912530038,-0.0737780164250082,0.0139999389648437,0.0,23.13999938964844,3.5740000531077385,0.004186,-0.004922,-0.011333,-0.007147,1097.5,0.00188,0.00488,,,,-0.110548284601487,0.9260067108644632,-0.5000000000010552,0.7012487469695802,1,0.0117967332123411,0.0136924192963365,0.0287450126949582,-0.001360174102285,11028,-0.001360174102285
2010-03-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0132002575660012,0.0457179652285898,-0.0193174500965872,1553,0.5821675803744166,0.4659390868624664,0.1604035739125875,-0.0110001564025878,-0.0049999952316284,17.690000534057617,3.4980001151561737,0.008745,-0.000684,0.005613,0.014358,1159.46,0.007171,0.007779,,,,-0.0505709122471608,-0.8020957610047237,-1.0333333333332198,-0.6899174284783172,1,0.0132002575660012,0.0090034150884818,0.0190934492393666,-0.0010866190624029,6442,-0.0010866190624029
2010-04-28,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0128543177323665,0.044825313117996,-0.019116677653263,1517,1.29432280208422,1.625984299410739,-0.2475902239536272,-0.0450000762939453,0.0049999952316284,21.07999992370605,3.618000000715256,0.00524,-0.023848,0.013643,0.018883,1191.36,0.00155,0.006463,,,,-0.0074757916364071,-0.0683958151181126,0.0,-0.046524415473108,1,0.0128543177323665,0.0158232463176316,0.027417237859122,0.0042292547761411,6857,0.0042292547761411
2010-06-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0115882753919563,0.0422631220177232,-0.0190865712338105,1467,-1.6803502618826398,-1.6329327048562998,0.9237520978517068,0.0079998970031738,0.005000002682209,26.90999984741211,2.995000012218952,-0.002917,-0.016156,-0.016272,-0.0191889999999999,1092.04,-0.001882,-0.002985,,,,0.0840857186757961,0.2119356148863717,0.0,0.2199127224798104,1,0.0115882753919563,0.0149863760217983,0.0288049824834565,0.0011677695601401,7707,0.0011677695601401
2010-08-10,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011182108626198,0.040255591054313,-0.0178913738019169,1565,-2.817876495417327,-3.009878112480284,0.1086815650553561,-0.0959999561309814,0.0,22.3700008392334,2.635999903082848,-0.007992,0.005856,-0.02923,-0.037222,1121.06,-0.011581,-0.005967,,,,0.1633168526455005,-0.6416790204487024,0.3690476190483979,-0.4140373272893465,1,0.011182108626198,0.0104278484894954,0.0266830240760619,-0.005827327097071,6521,-0.005827327097071
2010-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117187499999999,0.0416666666666666,-0.0182291666666666,1536,-0.4825492514895987,-0.6299635308883835,1.3989253706600115,-0.0460000038146972,0.0,22.350000381469727,2.4390000998973846,-0.003097,0.015179,-0.005023,-0.0081199999999999,1139.78,-0.002993,-0.002564,,,,0.2075748702111649,-0.2464553577909618,0.0,-0.0840084673651761,1,0.0117187499999999,0.0089028319484483,0.0193318636594878,-0.0015261997625911,5897,-0.0015261997625911
2010-11-03,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0134291068082448,0.0393504059962523,-0.0124921923797626,1601,1.928286287479284,1.4592963769345848,3.410363953223086,-0.1349999904632568,-0.0049999952316284,19.559999465942383,2.498999960720539,0.003439,0.009053,0.019913,0.023352,1197.96,0.00231,0.003678,,,,0.3871016632344076,-0.2096774372145821,0.8333333333326248,0.0625284302653907,1,0.0134291068082448,0.0156568598893096,0.0307311389455286,0.0005825808330905,6866,0.0005825808330905
2010-12-14,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0143929912390488,0.0419274092615769,-0.0131414267834793,1598,-0.5122452280258635,-0.3995859572962948,-1.2895394628645247,0.0650000572204589,0.0,17.610000610351562,3.3199999183416367,0.000271,0.000182,-0.005256,-0.004985,1241.59,-0.001438,0.000911,,,,0.1877091903831082,-0.0571919312778477,0.455882352940114,0.0707242523779146,1,0.0143929912390488,0.0169141282718506,0.0304607377927445,0.0033675187509566,6533,0.0033675187509566
2011-01-26,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01360103626943,0.0408031088082901,-0.01360103626943,1544,0.2244305753167037,0.5760185908696843,-1.095271986942048,-0.0429999828338623,-0.0150000005960464,16.639999389648438,3.2729999721050262,0.007332,-0.000428,0.002133,0.009465,1296.63,0.011707,0.004221,,,,0.1294251837848082,-0.1295745838067981,-0.4999999999999449,-0.0511373269681117,1,0.01360103626943,0.0140769079850892,0.0260937806552874,0.0020600353148911,10194,0.0020600353148911
2011-03-15,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0133672819859961,0.0394653087205601,-0.0127307447485677,1571,-1.94949490428555,-1.893654264234557,0.2441493949209598,-0.1110000610351562,-0.0099999979138374,24.31999969482422,3.2279999554157257,-0.011151,-0.005489,-0.016642,-0.0277929999999999,1281.87,-0.010769,-0.0112,,,,0.0588928533875645,0.1272997376347689,0.0,0.1495414676912928,1,0.0133672819859961,0.0162490508731966,0.0255125284738041,0.0069855732725892,6585,0.0069855732725892
2011-04-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013676844783715,0.0388040712468193,-0.0114503816793893,1572,0.3555424049938198,0.0923434635800102,0.9296563664656012,-0.0559999942779541,-0.0150000005960464,15.350000381469728,3.31800002977252,0.00615,0.008145,0.002931,0.009081,1355.66,0.005247,0.00625,,,,-0.0959303804852834,-0.178532725314546,0.0,-0.1785696580680672,1,0.013676844783715,0.0199575653096406,0.0312955841400344,0.0086195464792467,7541,0.0086195464792467
2011-06-22,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0114869176770899,0.0357370772176132,-0.0127632418634333,1567,-0.282798654925798,0.65787969306143,-2.1121803279319966,-0.0840001106262207,-0.0049999998882412,18.520000457763672,2.9830000307410955,-0.005482,0.015899,-0.00259,-0.008072,1287.14,-0.003055,-0.006468,,,,0.0460772688334768,0.2356757357547913,0.0,0.2292959068750435,1,0.0114869176770899,0.0124142661179698,0.0205761316872428,0.0042524005486968,7290,0.0042524005486968
2011-08-09,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0104166666666666,0.0324754901960784,-0.011642156862745,1632,-4.415240397919247,-4.08737774135995,2.373566024604885,-0.0449998378753662,-0.0149999996647238,35.060001373291016,2.1519999224692583,0.051244,-0.068712,-0.038591,0.0126529999999999,1172.53,0.047193,0.047407,,,,0.2211257928695423,-0.7381164694509629,-0.7045454545469414,-0.5245586661854929,1,0.0104166666666666,0.0094325034792021,0.0213391062316375,-0.0024740992732333,6467,-0.0024740992732333
2011-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0125804564072557,0.0392042129900526,-0.0140433001755412,1709,-3.188312151643559,-3.251136496330566,-3.672115692502077,-0.1599999666213989,0.0,37.31999969482422,1.8700000001117587,-0.029444,-0.004116,-0.034428,-0.063872,1166.76,-0.024666,-0.029391,,,,0.3310100209033926,1.1977873808962811,0.8333333333313913,1.1535584155935692,1,0.0125804564072557,0.0107913669064748,0.020607243019144,0.0009754907938056,8201,0.0009754907938056
2011-11-02,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013125,0.04,-0.01375,1600,1.878180753005879,2.196607196395421,2.0535663216705,0.059999942779541,0.0,32.7400016784668,2.0010000420734286,0.017082,-0.028627,0.019202,0.036284,1237.9,0.017888,0.016105,,,,-0.0015702727973757,0.4173548804725188,-0.5357142857130371,0.3312584762345173,1,0.013125,0.0138014203403457,0.0262628969583277,0.0013399437223636,7463,0.0013399437223636
