date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread
2012-01-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.009120521172638438,0.03452768729641694,-0.016286644951140065,1535,-0.57538908840252,-0.46233483988545193,1.5590068972094462,-0.07599997520446777,0.010000001639127731,18.309999465942383,1.9719999693334103
2012-03-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.009702457956015525,0.03492884864165589,-0.015523932729624839,1546,-0.11962619960680758,0.02796484364584461,-3.022964671897737,0.16699981689453125,0.0,14.800000190734863,2.0270001143217087
2012-04-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.010289389067524118,0.03472668810289389,-0.01414790996784566,1555,0.6680165568110759,0.6925012434158593,1.1088065615432114,-0.02499997615814209,0.0,16.81999969482422,1.8989999666810036
2012-06-20,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011771995043370509,0.03841387856257745,-0.01486988847583643,1614,-2.2261677039013446,-2.4351162609930763,-3.114939763881491,-0.023999929428100586,-0.004999995231628418,17.239999771118164,1.561999961733818
2012-08-01,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.010821133036282623,0.036282622533418206,-0.01464035646085296,1571,-0.7503669467536007,-0.3575065336363135,-1.0163950398515396,-0.06099998950958252,-0.005000002682209015,18.959999084472656,1.4490000307559967
2012-09-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.015242080095636582,0.04781829049611477,-0.017334130304841603,1673,0.39589513185272734,0.8910452195063081,0.0395722826210334,0.11399996280670166,0.0,14.050000190734863,1.6610000431537628
2012-10-24,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013872135102533174,0.04402895054282268,-0.016284680337756333,1658,0.2995542646406389,0.14824315283259054,0.6762716847985887,0.05299997329711914,0.005000002682209015,18.329999923706055,1.6699999794363976
2012-12-12,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.015337423312883436,0.04573340769659788,-0.01505856107083101,1793,-0.6321425165448823,-0.7183646634478685,-1.2233484969514776,0.03100001811981201,-0.007999997586011887,15.949999809265137,1.6370000280439854
2013-01-30,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01342090234151913,0.04454597372929754,-0.01770416904625928,1751,-0.25633010773032894,-0.005733863873720739,-1.1488807993116568,-0.021000027656555176,0.004999998956918716,14.319999694824219,1.9460000433027744
2013-03-20,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.012871853546910754,0.041762013729977114,-0.016018306636155607,1748,-0.828243382855539,-0.9707436971656583,0.39191594576205285,-0.004999995231628418,-0.0030000023543834686,12.670000076293945,1.874000035226345
2013-05-01,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.015774647887323943,0.04788732394366197,-0.016338028169014085,1775,0.9407983261396148,1.2576114263082507,1.4796308940934784,-0.008000016212463379,0.0,14.489999771118164,1.5890000574290752
2013-06-19,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.014966740576496673,0.04490022172949002,-0.014966740576496674,1804,-2.501035094286317,-2.281600247090283,-6.384679144629772,0.10799980163574219,0.0,16.639999389648438,2.2710001096129417
2013-07-31,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.014665190924183731,0.043718871057000556,-0.014388489208633094,1807,1.2540569897534306,1.361412968104997,-0.10667665254635746,0.13000011444091797,0.005000000819563866,13.449999809265137,2.5629999358206987
2013-09-18,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.015756302521008403,0.043592436974789914,-0.01207983193277311,1904,-0.18429538196846795,0.1517055110248307,4.710198293778559,0.039999961853027344,0.0,13.59000015258789,2.7029999447986484
2013-10-30,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.015135422198619226,0.04354753053637812,-0.013276686139139671,1883,-0.38393812241104835,-0.2775683206396097,-1.8828780143856563,0.015000104904174805,-0.0020000003278255463,13.649999618530273,2.491999950259924
2013-12-18,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.014120020171457387,0.04084720121028744,-0.012607160867372668,1983,-0.057992920441088676,-0.2928744501068504,-3.324971798211972,0.039999961853027344,-0.0020000003278255463,13.800000190734863,2.8249999918043613
2014-01-29,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013340174448435096,0.04002052334530529,-0.013340174448435094,1949,1.1267044743841543,1.7697443219224114,-1.5845350002930383,0.018000125885009766,-0.024999999441206455,17.350000381469727,2.634999953210354
2014-03-19,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.014056224899598395,0.03965863453815261,-0.011546184738955823,1992,0.6040504799838986,0.271379448909625,-0.8125856728550266,0.003000020980834961,0.0020000003278255463,15.119999885559082,2.7220000736415386
2014-04-30,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.01453035806953814,0.04099636741048261,-0.011935651271406332,1927,-0.014326148142609386,0.31328104427172987,-0.9648039700175861,-0.04200005531311035,-0.0020000003278255463,13.40999984741211,2.6280000023543835
2014-06-18,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.01515151515151515,0.042842215256008356,-0.012539184952978056,1914,0.12774785766593186,-0.08044681333026528,3.245828824691435,0.009000062942504883,-0.007999999448657036,10.609999656677246,2.5949999168515205
2014-07-30,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.015267175572519085,0.04376590330788804,-0.013231552162849873,1965,-1.999924034066198,-2.0867571500671938,-1.0502722472409745,0.002000093460083008,-0.010000001639127731,13.329999923706055,2.5259998999536037
2014-09-17,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.015687250996015936,0.044820717131474105,-0.013446215139442231,2008,0.4891180086237238,0.6847640009782343,-0.7048017717204111,0.029000043869018555,-0.0030000004917383194,12.649999618530273,2.5869999043643475
2014-10-29,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.014184397163120567,0.03873431533006001,-0.010365521003818877,1833,0.6230124240393591,0.371714692873311,-2.1400042634373553,-0.017999887466430664,-0.011999999638646841,15.149999618530273,2.307999954558909
