date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt
2019-05-31,-0.061679,-0.063898,-0.064571,-0.066402,-0.065778,2752.06,35726100000.00,7232
2019-06-28,0.067279,0.065283,0.049002,0.046094,0.068930,2941.76,38172873400.00,7253
2019-07-31,0.011854,0.010702,-0.005245,-0.006280,0.013128,2980.38,38562533000.00,7270
2019-08-30,-0.020339,-0.022372,-0.040001,-0.041599,-0.018092,2926.46,37654748600.00,7261
2019-09-30,0.016033,0.014169,0.017681,0.015360,0.017181,2976.74,38170395100.00,7272
2019-10-31,0.019257,0.018087,0.006291,0.005261,0.020432,3037.56,38823462600.00,7283
2019-11-29,0.034999,0.032986,0.026601,0.024938,0.034047,3140.98,40071128100.00,7272
2019-12-31,0.028489,0.026242,0.044379,0.040641,0.028590,3230.78,41157248900.00,7254
2020-01-31,-0.001728,-0.002849,-0.013334,-0.014200,-0.001628,3225.52,41059766800.00,7267
2020-02-28,-0.077918,-0.079868,-0.069815,-0.071321,-0.084111,2954.22,37777535300.00,7253
2020-03-31,-0.141733,-0.143685,-0.207503,-0.209773,-0.125119,2584.59,32333521600.00,7226
2020-04-30,0.129674,0.128408,0.153867,0.152519,0.126844,2912.43,36503289300.00,7224
2020-05-29,0.053739,0.051688,0.064070,0.062277,0.045282,3044.31,38384814300.00,7217
2020-06-30,0.025299,0.023522,0.057391,0.054855,0.018388,3100.29,39436685700.00,7244
2020-07-31,0.055532,0.054411,0.040737,0.039671,0.055101,3271.12,41718913900.00,7273
2020-08-31,0.068442,0.066798,0.038884,0.037315,0.070065,3500.31,44609398900.00,7286
2020-09-30,-0.035056,-0.036515,-0.027357,-0.029264,-0.039228,3363.00,43121774400.00,7336
2020-10-30,-0.020178,-0.021218,0.000584,-0.000483,-0.027666,3269.96,42298178300.00,7397
2020-11-30,0.123707,0.122019,0.174412,0.172530,0.107546,3621.63,47542006400.00,7457
2020-12-31,0.045048,0.043244,0.072853,0.069761,0.037121,3756.07,49839562000.00,7525
2021-01-29,-0.000631,-0.001611,0.073192,0.072453,-0.011137,3714.24,49930875500.00,7606
2021-02-26,0.029196,0.027888,0.067528,0.066370,0.026092,3811.15,51546805100.00,7692
2021-03-31,0.030573,0.029086,0.012449,0.010736,0.042439,3972.89,53473752300.00,7838
2021-04-30,0.048190,0.047301,0.016612,0.015805,0.052425,4181.17,56258381800.00,7978
2021-05-28,0.007092,0.005786,0.013179,0.011995,0.005487,4204.11,56748766000.00,8085
2021-06-30,0.023422,0.022021,0.021482,0.019631,0.022214,4297.50,58260341100.00,8186
2021-07-30,0.011828,0.010952,-0.033644,-0.034465,0.022748,4395.26,59040495900.00,8310
2021-08-31,0.027146,0.025841,0.018892,0.017615,0.028990,4522.68,60680121800.00,8367
2021-09-30,-0.042243,-0.043531,-0.028472,-0.030084,-0.047569,4307.54,58233532200.00,8473
2021-10-29,0.064651,0.063760,0.026557,0.025518,0.069144,4605.38,62099642100.00,8548
2021-11-30,-0.018351,-0.019707,-0.046540,-0.047916,-0.008334,4567.00,61045506600.00,8644
2021-12-31,0.033341,0.031573,-0.001760,-0.004799,0.043613,4766.18,63178035300.00,8750
2022-01-31,-0.059823,-0.060568,-0.068191,-0.068869,-0.052585,4515.55,59374130900.00,8832
2022-02-28,-0.021838,-0.023121,-0.007412,-0.008369,-0.031361,4373.94,58049543000.00,8891
2022-03-31,0.030506,0.028940,0.015438,0.013759,0.035773,4530.41,59709765700.00,8917
2022-04-29,-0.089387,-0.090295,-0.089642,-0.090538,-0.087957,4131.93,54286656700.00,8950
2022-05-31,-0.002113,-0.003740,-0.016103,-0.017428,0.000053,4132.15,54106918900.00,8959
2022-06-30,-0.083998,-0.085822,-0.068797,-0.071172,-0.083920,3785.38,49439618100.00,8978
2022-07-29,0.090351,0.089287,0.065360,0.064301,0.091116,4130.29,53809527800.00,8982
2022-08-31,-0.036233,-0.037918,-0.011555,-0.013025,-0.042440,3955.00,51746391000.00,8995
2022-09-30,-0.091323,-0.093030,-0.099903,-0.101918,-0.093396,3585.62,46930636700.00,9017
2022-10-31,0.077394,0.076265,0.049863,0.048814,0.079864,3871.98,50415353200.00,8999
2022-11-30,0.052354,0.050479,0.028123,0.026565,0.053753,4080.11,52928742700.00,8999
2022-12-30,-0.057120,-0.059152,-0.047241,-0.050775,-0.058972,3839.50,49720242900.00,8906
2023-01-31,0.071823,0.070884,0.126430,0.125589,0.061753,4076.60,53261862300.00,8884
2023-02-28,-0.024666,-0.026252,-0.035291,-0.036476,-0.026112,3970.15,51817175600.00,8854
2023-03-31,0.023950,0.022043,-0.036554,-0.038765,0.035052,4109.31,52855238600.00,8807
2023-04-28,0.008976,0.007865,-0.009518,-0.010685,0.014642,4169.48,53261957900.00,8789
2023-05-31,0.000708,-0.001057,-0.008776,-0.010380,0.002482,4179.83,53241372400.00,8779
2023-06-30,0.066183,0.064342,0.052624,0.049716,0.064728,4450.38,56684493200.00,8770
2023-07-31,0.035618,0.034672,0.043309,0.042322,0.031139,4588.96,58692137000.00,8747
2023-08-31,-0.020608,-0.022266,-0.052542,-0.054050,-0.017716,4507.66,57388268500.00,8743
2023-09-29,-0.047391,-0.048860,-0.055443,-0.057553,-0.048719,4288.05,54635591700.00,8784
2023-10-31,-0.028865,-0.029857,-0.060887,-0.062055,-0.021980,4193.80,52875382400.00,8770
2023-11-30,0.092053,0.090037,0.080251,0.078328,0.089179,4567.80,57681424500.00,8769
2023-12-29,0.053604,0.051476,0.083841,0.079149,0.044229,4769.83,60696692000.00,8742
2024-01-31,0.007561,0.006743,-0.025182,-0.025955,0.015896,4845.65,61207607400.00,8767
2024-02-29,0.050584,0.049052,0.041370,0.039950,0.051721,5096.27,64215405000.00,8732
2024-03-28,0.032450,0.030938,0.027637,0.025185,0.031019,5254.35,66253678600.00,8725
2024-04-30,-0.042724,-0.043636,-0.050243,-0.051624,-0.041615,5035.69,63376371300.00,8722
2024-05-31,0.046553,0.044979,0.041764,0.040011,0.048021,5277.51,66302161800.00,8722
2024-06-28,0.026073,0.024380,-0.018902,-0.021883,0.034670,5460.48,68010910700.00,8747
2024-07-31,0.019878,0.019000,0.047866,0.046499,0.011321,5522.30,69437514300.00,8767
2024-08-30,0.021572,0.020203,-0.010883,-0.012627,0.022835,5648.40,70854066700.00,8760
2024-09-30,0.020969,0.019485,0.016322,0.013885,0.020197,5762.48,72318924000.00,8798
2024-10-31,-0.008298,-0.009139,-0.005589,-0.006922,-0.009897,5705.45,71771754400.00,8835
2024-11-29,0.064855,0.063463,0.063684,0.061936,0.057301,6032.38,76451547300.00,8829
2024-12-31,-0.031582,-0.033470,-0.021978,-0.026649,-0.024990,5881.63,74032373700.00,8866
