,target_shock,path_shock
2017-06-14,0.5418746518836697,0.16718965811542802
2017-07-26,-0.05966433906999884,-0.15437353106003893
2017-09-20,-0.08262585382706758,1.2203021201602806
2017-11-01,0.057606905055144667,0.20419308722696927
2017-12-13,0.1961918692371978,-0.16265817662427196
2018-01-31,0.1282087567355655,0.26067362062200367
2018-03-21,0.002221262368985408,0.042866730808343044
2018-05-02,0.09686430528343534,-0.12073198949211346
2018-06-13,-0.15928340307941374,0.751594264195036
2018-08-01,0.07149113987145435,-0.045182654403716646
2018-09-26,0.41677493155823375,-0.2345470001099763
2018-11-08,0.0413770425819724,0.1938326688450339
2018-12-19,0.8251030639203198,0.08731950956490125
2019-01-30,0.01590398980943161,-0.6329078443689973
2019-03-20,0.2817412965540306,-0.9483924535033404
2019-05-01,-0.33376405491580646,-0.6124881987391846
2019-06-19,1.0328766446968298,-2.6147216135796243
2019-07-31,1.223716592504504,0.33188143576117596
2019-09-18,0.7581039788547811,0.36766624659313674
2019-10-30,0.034194496544390586,0.4076494177871365
2019-12-11,0.16820385242405939,-0.056302508984488936
2020-01-29,0.46962979021150575,-0.013505256542008067
2020-04-29,-0.7480817065418282,0.4465455178281202
2020-06-10,0.10319972043684139,-0.03390422680678261
2020-07-29,0.08241066905131221,-0.11205597203449516
2020-09-16,0.02515070946856666,0.09026153874131893
2020-11-05,-0.028266524263263686,0.03058421281546904
2020-12-16,-0.004852834723220797,0.17216097467316963
2021-01-27,0.2402917469387056,-0.045170176278456056
2021-03-17,-0.19688566937804744,0.05880194898440979
2021-04-28,-0.05207669721907608,0.10687216710966793
2021-06-16,0.4267473529551024,0.3331741329811375
2021-07-28,-0.022170034196597858,0.15791104843857345
2021-09-22,0.14327819730081898,0.12887294378237502
2021-11-03,-0.048073943265641954,0.21523919692918914
2021-12-15,-0.04450762714475513,0.9625922180326609
2022-01-26,-0.04734435633677507,0.04593820690111179
2022-03-16,-0.6715920987663702,3.389442696749643
2022-05-04,-0.5410110853987461,-0.2720457515255421
2022-06-15,1.0308146075855327,1.295952354023171
2022-07-27,-0.3930679039132265,0.4342451309906647
2022-09-21,-1.0426648366676237,1.889507540980691
2022-11-02,-0.22342817928591935,-1.3026382264969834
2022-12-14,-0.09506649981380895,1.6510133831424212
2023-02-01,-0.3243846158521496,0.2848381336571608
2023-03-22,1.0774203312232113,-1.2724346990616406
2023-05-03,0.5771894631559523,0.10365031500654982
2023-06-14,-0.781998627501836,1.7163419743430164
2023-07-26,0.0,0.14555108170972378
2023-09-20,0.0,1.3318517535425336
2023-11-01,-0.10786187965527143,-0.24207320073546937
2023-12-13,-0.17957005520386854,-1.8880691031904244
2024-01-31,0.052133241833379106,0.23616166401583896
2024-03-20,0.0,-0.5661897126267411
2024-05-01,0.0,-0.0910722365393396
2024-06-12,0.0,0.35876324844240254
2024-07-31,0.0,0.2848381336571608
2024-09-18,-4.952657974175707,-1.8652488962266311
2024-11-07,0.0,0.2059581365804956
2024-12-18,-0.24863546105292253,1.7114204380133313
2025-01-29,0.20853296733352475,0.36371813073372466
2025-03-19,0.0,-0.7991547166017913
2025-05-07,0.0,-0.4971861341712362
2025-06-18,0.260666209166908,-0.589617537124109
2025-07-30,0.10426648366676237,-0.2050939703619745
2025-09-17,0.4812299246158296,-0.9556348157186274
2025-10-29,1.0426648366682243,-0.0004783272141209057
2025-12-10,-0.1539171901756205,-0.2438940213820747
2026-01-28,0.0,0.043243260135792085
2026-03-18,0.24863546105151124,-0.23711831844399436
2026-04-29,0.10426648366676237,0.42904672193431487
