Date,target,path
1994-02-04,-0.4737550189876083,1.929890074660815
1994-03-22,-0.2005992251545342,-0.3386673015599853
1994-04-18,-0.42230888485201656,1.6409047593184756
1994-05-17,-2.3242238906986428,-0.08864882991551984
1994-07-06,0.37391713032779095,-0.0055778114318038455
1994-08-16,-1.3476212499834004,0.7491850459271998
1994-09-27,1.0750102000700168,-0.41499632294441874
1994-11-15,-1.299191876331284,1.391126082690496
1994-12-20,2.9119708655969223,-0.8714236645496692
1995-02-01,-0.2737910015594128,1.0740891931425296
1995-03-28,0.4182447985038097,0.4598998213895647
1995-05-23,-0.3696939413317,0.09650013317373833
1995-07-06,-1.9693078076392931,-2.702897758068869
1995-08-22,0.35207849619453824,0.7022190682776098
1995-09-26,0.6749606791209901,0.9159250141368441
1995-11-15,-0.3598198157074625,0.6978877866547812
1995-12-19,0.6332111888135702,-1.111890570835897
1996-01-31,-0.38022955648972706,-0.2875244550398958
1996-03-26,0.2676931414395214,0.42058759626805675
1996-05-21,0.20577497483060536,0.41577016262920985
1996-07-03,1.0047161025853826,-0.46700559884434983
1996-08-20,0.3316009948225852,0.13621469569900305
1996-09-24,0.6027006962588484,-1.6996238605203817
1996-11-13,-0.3955788814405738,-0.029782956716605566
1996-12-17,0.19398148621960726,0.23779057877015103
1997-02-05,0.7897054530385924,0.13173463908205993
1997-03-25,0.15258257850865253,1.0735784151779255
1997-05-20,0.6866789267805404,-1.1712892601122442
1997-07-02,0.3282733470784606,-0.27875382814154925
1997-08-19,0.25803389901651497,0.20855660733983544
1997-09-30,0.1974934035691908,-0.05588348197237251
1997-11-12,0.2946246709240431,-0.426280558971124
1997-12-16,0.1842021157867015,0.182657754099539
1998-02-04,-0.39550572920816535,0.5228155136855269
1998-03-31,0.1385115682534994,0.10311796375901904
1998-05-19,0.3084612421047808,-0.17283109420579798
1998-07-01,-0.5276466182716371,-0.23502209313565584
1998-08-18,0.13684554813142666,0.33606230529421244
1998-09-29,-0.7391914577919229,0.9268984129725509
1998-10-15,-0.031576246778007404,-2.9310952675538675
1998-11-17,0.8525031203210195,-0.33842515207320484
1998-12-22,-0.05274663936099153,0.21475931833233897
1999-02-03,0.003253313956393833,0.23649107902218852
1999-03-30,-0.511236833935176,-0.0921372623864255
1999-05-18,2.560466873575592,1.3939207971723964
1999-06-30,-1.2848357888030695,-1.3720422964559749
1999-08-24,-0.8239664206497597,0.4168251824002105
1999-10-05,2.2741054330148143,0.8399524918026325
1999-11-16,-0.25573860093715745,1.6113071922731161
1999-12-21,0.8414799646532802,0.4381147415273047
2000-02-02,1.093590785493311,-0.14388543136372153
2000-03-21,0.31593339934737236,-0.009769106525049177
2000-05-16,-0.15456399749791425,1.1007946138589109
2000-06-28,-0.4901908863546747,-0.3199406218393494
2000-08-22,0.08261585657620922,0.5236641075580923
2000-10-03,0.7620151506419103,0.6673624153654496
2000-11-15,0.013496278674667612,0.2578944119118925
2000-12-19,-0.6804217069291255,0.47940905659767524
2001-01-03,5.28136759130905,-3.235951319662802
2001-01-31,-1.0660107061248698,0.26978719915022575
2001-03-20,-1.7457923064763818,-0.5586678222381972
2001-04-18,2.4186328200135607,-8.578529109564906
2001-05-15,-0.5518081365046698,-2.441240412386887
2001-06-27,-0.35133600541964016,1.6524370500357068
2001-08-21,-1.9540274132230078,-0.5810455381678462
2001-09-17,1.374033848137887,-0.41993182900898274
2001-10-02,-0.09004245816706782,-1.1145049627765056
2001-11-06,0.5646545369989621,-2.9827031400882165
2001-12-11,-1.4741069336548476,-0.7844574785269529
2002-01-30,0.1422351886827503,0.6051028626962336
2002-03-19,-0.9086315690003894,-0.7850294177363222
2002-05-07,-1.0118426943161982,-0.32702088885451713
2002-06-26,0.03300851878029268,0.28336866210082334
2002-08-13,-3.334592066022986,-0.8178570175999703
2002-09-24,-0.6986060865062285,0.14902915218425405
2002-11-06,2.6360060443059705,-1.94595723979862
2002-12-10,0.5316810004009328,0.2931934475907653
2003-01-29,0.7155435751205605,0.6913498920540238
2003-03-18,-0.3185723023355141,0.18833449675613256
2003-05-06,-2.4474233440119457,-0.7510816532104283
2003-06-25,0.19253099624858885,2.4091775811516456
2003-08-12,-1.0350098017445701,-0.1327960834223795
2003-09-16,-0.08424283869635371,0.14215829776038427
2003-10-28,-2.0985710293193494,-0.6210530945767536
2003-12-09,0.9035513637403007,0.3744322866804183
2004-01-28,3.474413271726835,1.3299004027343644
2004-03-16,-1.6387718078235975,-0.40036247381794293
2004-05-04,0.4434920648978525,0.09762969500659689
2004-06-30,-0.3200358840372878,-0.3311994769021079
2004-08-10,0.4004196910552741,0.9651389405940444
2004-09-21,-0.4306818841690319,-0.0027253737575452367
2004-11-10,-0.6518828445521299,-0.08315200971466814
2004-12-14,-0.3302493744735011,-0.016400412892512515
2005-02-02,-0.21199461761035052,0.049072393107671045
2005-03-22,1.643244062646626,0.8387250985207418
2005-05-03,0.5192013376846809,0.4227468174198743
2005-06-30,0.9876737009657766,0.7515236923001198
2005-08-09,-0.3179925591627032,-0.11994015070630229
2005-09-20,-0.376997734206573,0.7861020633097932
2005-11-01,0.3319464112939992,0.2930016605581168
2005-12-13,-0.6020532027564587,-0.1512931532620187
2006-01-31,0.4411491135705113,0.6157079022134557
2006-03-28,0.7547762990143143,0.8340239413038992
2006-05-10,0.8528853767267803,0.91675892309653
2006-06-29,-0.6429026320314648,-0.6045520054353429
2006-08-08,0.40722714157245665,-0.5690135361023738
2006-09-20,0.4410135293568271,0.3185481548960526
2006-10-25,-0.2216814109257582,0.020089298732183937
2006-12-12,-0.820967525518259,-0.14704840131405858
2007-01-31,-0.1199257743371145,0.08311750544247411
2007-03-21,-1.976145332936177,-0.7743159777733638
2007-05-09,0.931755505541816,0.5571227398842614
2007-06-28,0.3334357445672815,0.28645158125697073
2007-08-07,-0.8204454826924887,-0.023697230177439126
2007-08-10,-0.2616678403057227,0.23081659671176388
2007-08-17,-0.547393425970288,-0.5141533555061144
2007-09-18,0.4691392806422997,-3.149900409188673
2007-10-31,1.5508187296380307,0.9445589646346808
2007-12-11,-0.7492879050167488,1.115028274776742
2008-01-22,3.6849631785659684,-2.4064909978479725
2008-01-30,-0.34564983230904006,-2.181708524900151
2008-03-11,0.29152097563100476,2.025922958705713
2008-03-18,-1.9547832015832147,1.4343469028499132
2008-04-30,-0.3538301551372093,-1.1240953777635567
2008-06-25,-0.6440366472619836,-0.6806699010481944
2008-08-05,-0.3992369936383742,-0.4267374089329557
2008-09-16,-0.7235960114188309,2.441239774491118
2008-10-08,1.3853439899475257,-0.34971267620515967
2008-10-29,-0.5767940990839328,-0.7427120538441562
2008-12-16,-1.241997840040553,-4.015916711043052
2009-01-28,-0.31503178822373984,0.11540353146169564
2009-03-18,-1.1311925420262992,-0.4427476238061354
2009-04-29,0.4084522874227974,0.2771684984497253
2009-06-24,0.9481802913840439,0.513805090680773
2009-08-12,-0.6142590667535468,-0.07199100972076684
2009-09-23,-2.0846468947288423,-0.791579298477884
2009-11-04,-0.432292494617897,-0.17770414953790917
2009-12-16,0.38144779018624914,0.0773369033170992
2010-01-27,0.8539770644979252,0.3480160283512513
2010-03-16,-0.7852824006498386,-0.2709853155288418
2010-04-28,-0.16788012565049093,-0.042966639839080306
2010-05-09,-0.2841897424451433,-0.0501148454277094
2010-06-23,-0.014089203885823989,0.18829493679766446
2010-08-10,-0.6906503699444637,-0.01273486548284801
2010-09-21,-0.30506389267205125,0.11737186403949977
2010-11-03,-0.3664540963148476,0.26591895088059186
2010-12-14,-0.1702647035555024,0.20489389502662467
2011-01-26,-0.2018689332425631,0.046814845510466586
2011-03-15,0.20333724577454737,0.2062359773539569
2011-04-27,-0.392045160666581,0.004823073776346264
2011-06-22,0.13102888315614344,0.16777711598260348
2011-08-09,-0.8333155295882666,-0.021518209190685558
2011-09-21,1.4440858410731634,0.958593513096911
2011-11-02,0.09962922235988769,0.27352012642168766
2011-12-13,0.15089519439921506,0.22210924333647916
2012-01-25,-0.4685528329425079,0.0008456721817822161
2012-03-13,0.3511799061168412,0.23863859997490983
2012-04-25,0.00013103234247544056,0.14832364756529726
2012-06-20,0.21442426360900185,0.41481909453674437
2012-08-01,-0.12263236127874118,0.37531659635987935
2012-09-13,0.014588632787916942,0.5049978740092219
