Date,target_shock,path_shock
2001-06-27,0.05175867502808745,0.0021120764442460996
2001-08-21,0.007027837625965052,-0.04404368197696589
2001-09-17,-0.04124549023940579,0.02927562995627067
2001-10-02,-0.021435011118025177,-0.02000807118900739
2001-11-06,-0.08197963323090615,-0.01976956225641686
2001-12-11,-0.004181099899699793,-0.0375528311927791
2002-01-30,0.014730113607653203,0.007237987720672336
2002-03-19,-0.013866355246084528,-0.020746075838357504
2002-05-07,0.0026873671455876717,-0.02399015368822106
2002-06-26,0.0059353218311455,0.0035223624689935287
2002-08-13,0.008357875754308752,-0.06763924740796798
2002-09-24,0.00992212638643316,-0.010498220746761247
2002-11-06,-0.0807799577784041,0.02785609926157826
2002-12-10,0.005281212491874602,0.009995376559781693
2003-01-29,0.010995168103403088,0.01893145570921873
2003-03-18,0.008403432280551537,-0.004129935494523642
2003-05-06,0.003520010903860524,-0.05065224555120623
2003-06-25,0.06649868949676384,0.01866974638477667
2003-08-12,0.004614290386036011,-0.01947383713373339
2003-09-16,0.0052900636862167,-0.0011956363954662456
2003-10-28,0.0033237740961763926,-0.045433582092442935
2003-12-09,0.003947368280197334,0.0191844393630894
2004-01-28,0.007256353276255101,0.07340931735707466
2004-03-16,0.005745659228797972,-0.03476759058559998
2004-05-04,-0.0006335494888830207,0.007935824703441181
2004-06-30,-0.002279111433822728,-0.010304883352289159
2004-08-10,0.019402543554573083,0.017899295466234862
2004-09-21,0.0039690322411071255,-0.007410802078767637
2004-11-10,0.001993891456726726,-0.011178762873363494
2004-12-14,0.003620313610563805,-0.00695267223669581
2005-02-02,0.0033364834064700034,-0.0038035434095082797
2005-03-22,0.006918466626165703,0.03768645854184292
2005-05-03,0.006580579976076318,0.013155833407924037
2005-06-30,0.006662204574911329,0.027374874037778826
2005-08-09,-0.0007621147530071205,-0.006858093304120328
2005-09-20,0.02570089034326085,-0.002155549776317635
2005-11-01,0.0033565643721070303,0.009869783580874031
2005-12-13,0.001710123667813631,-0.013505672494425145
2006-01-31,0.011446661895396818,0.013547820511123044
2006-03-28,0.01376022532512625,0.021703922046602122
2006-05-10,0.014493955880162081,0.02459722235063127
2006-06-29,-0.007461952037591251,-0.017827717355213834
2006-08-08,-0.01905360297798078,0.00173960313894066
2006-09-20,0.0039601810467651145,0.010834054666947538
2006-10-25,0.002934244325186655,-0.003916147282549671
2006-12-12,0.0036311455910177405,-0.01691513094545517
2007-01-31,0.002811249993679732,-0.0010319986648798505
2007-03-21,0.0013181181565478563,-0.04573551753455949
2007-05-09,0.007370296595767986,0.022107707477190593
2007-06-28,0.00525954853096673,0.008110706927314653
2007-08-07,0.007999360899608563,-0.016570444684715614
2007-08-10,0.007556588470400694,-0.001483036030427604
2007-08-17,-0.0033009060692984183,-0.01768302664146822
2007-09-18,-0.09305511722408563,-0.013276971091945576
2007-10-31,0.00600409078743799,0.04223823765575945
2007-12-11,0.02440353592865802,-0.0021382182309985795
2008-01-22,-0.12538754255951498,0.06808736160978869
2008-01-30,-0.05012415233067873,-0.024474866353146246
2008-03-11,0.05244161789687517,0.025873360404850783
2008-03-18,0.059172492589883996,-0.024637465532362266
2008-04-30,-0.02608632350652177,-0.014959436936734244
2008-06-25,-0.00817798020394304,-0.018391878681739124
2008-08-05,-0.004293600972867356,-0.01393460307963208
2008-09-16,0.07108747545409506,0.005291511049536438
2008-10-08,-0.0327086720525972,0.024374745558829458
2008-10-29,-0.022480242721807257,-0.010851019940289894
2008-12-16,-0.09175722030594421,-0.055930015457183686
2009-01-28,0.005741557478213521,-0.0045493881564377765
2009-03-18,0.0010215786421623903,-0.02512569413444221
2009-04-29,0.0049059374479968765,0.008839333509956646
2009-06-24,0.006580579976074399,0.0206895256559424
2009-08-12,0.0039690322411071255,-0.012839315255630588
2009-09-23,-0.0022485962785746766,-0.043872278652788685
2009-11-04,-0.000323140242884608,-0.009882437493040146
2009-12-16,-0.002035946285356843,0.0074651996733846315
2010-01-27,0.0034870232938553,0.01776961509763566
2010-03-16,-0.0007550483455304015,-0.016336504061928648
2010-04-28,0.0022638745577777996,-0.00508959951173902
2010-05-09,0.002648000795997623,-0.005912797781570751
2010-06-23,0.005741557478216724,0.0007162754650067108
2010-08-10,0.006023425408725065,-0.012642386767467633
2010-09-21,0.005935321831143667,-0.0048481166269820864
2010-11-03,0.010483882963385198,-0.003970591836764946
2010-12-14,0.007404965948049179,-0.0018489006525015388
2011-01-26,0.002811249993679732,-0.0028453613694921043
2011-03-15,0.003771792574689826,0.00547227651567741
2011-04-27,0.003293258940928355,-0.006270770121104961
2011-06-22,0.0039601810467651145,0.0032807505378301153
2011-08-09,0.0018494329819560922,-0.013033913436741859
2011-09-21,0.012388208532420283,0.03294188139900952
2011-11-02,0.0065805799760744865,0.003911149878402462
2011-12-13,0.004730084722411397,0.004995419336416604
2012-01-25,0.0028417651489264133,-0.007711762607013655
2012-03-13,0.0039601810467651145,0.007857478890757486
2012-04-25,0.003938517085857242,0.001555346894417505
2012-06-20,0.008982661522200269,0.007545027356619713
2012-08-01,0.011669196312281586,0.0014152473996566196
2012-09-13,0.013463980930556011,0.004689235578202756
2012-10-24,0.003938517085857242,0.0016960691167649024
2012-12-12,0.006038523077738104,-0.0030374884752389295
2013-01-30,0.006386815623145611,-0.0011090515997720807
2013-03-20,0.006589431170414565,0.0007060620890999622
2013-05-01,0.0039690322411071255,4.71217844317274e-05
2013-06-19,0.005682529289779613,0.001990683505667493
2013-07-31,0.004614290386036011,-0.0014675898838826037
2013-09-18,0.003284407746584487,-0.007397379113471392
2013-10-30,0.004614290386036011,0.0018048206614555752
2013-12-18,0.005944173025487536,-0.002090928629489763
2014-01-29,0.004230164147815925,0.0021742259722900073
2014-03-19,0.004614290386036011,0.009772367086763618
2014-04-30,0.004230164147818107,0.002423988511966079
2014-06-18,0.004614290386036011,0.005831697977928018
2014-07-30,0.004614290386036011,-0.003302206958601104
2014-09-17,0.005281212491874602,0.008899002790030974
2014-10-29,0.005935321831143667,0.012050121665448875
2014-12-17,0.0010859119920694233,-0.027027353958186225
2015-01-28,0.004614290386036011,-0.003305535261758936
2015-03-18,-0.0038440906510663667,-0.034418076265727036
2015-04-29,0.002165991848749013,0.002345241054573475
2015-06-17,-0.0018325531164604216,-0.019737645496772767
2015-07-29,0.0017818656105311082,-0.0024923453003551366
2015-09-17,-0.024437892373495907,-0.009687473863945075
2015-10-28,0.007419602473930258,0.02103508147659559
2015-12-16,0.012710904958958357,0.0051757262592293275
2016-01-27,-0.00018442397951058182,-0.011188072676009504
2016-03-16,-0.015161511810261872,-0.030787107430616984
2016-04-27,0.005453312883895607,0.007493446478651321
2016-06-15,-0.003974858818232273,-0.01795771046027176
2016-07-27,0.001560988569992075,0.005585305511128477
2016-09-21,-0.013117869174240116,0.0035992394783528428
2016-11-02,0.0033390831743431173,0.004368753623070474
2016-12-14,0.005926470636803563,0.02387287089773298
2017-02-01,-0.004566871302954854,-0.004209270791406263
2017-03-15,0.0020332578063186066,-0.027570200760002765
2017-05-03,0.007294924919339971,0.0067155620111200975
2017-06-14,0.014504668604726241,0.003677646377740553
2017-07-26,0.0011366074656002896,-0.004708481027932489
2017-09-20,0.007195322965755249,0.0261344399972276
2017-11-01,0.0026643959339638186,0.0035779948489606563
2017-12-13,0.006081631322768935,-0.004705750718850306
2018-01-31,0.003307515985988005,0.004770869044836923
2018-03-21,0.003293258940926436,-0.0012733257291857
2018-05-02,0.0026562380416741576,-0.0022218008288388187
2018-06-13,0.0024827893734444295,0.01364340465745943
2018-08-01,0.0033315899695454594,-0.000197428420840095
2018-09-26,0.009510887460611513,-0.003412855393867748
2018-11-08,0.006027757980071748,0.003581559928739934
2018-12-19,0.017795374350652364,0.00421129055408207
2019-01-30,0.0035849060028892207,-0.01295335980614462
2019-03-20,0.0039690322411071255,-0.015639468501850773
2019-05-01,-0.01150795795847991,-0.010524065787325471
2019-06-19,0.011472777148989562,-0.05441675703129106
2019-07-31,0.024927561428105507,0.00830626557360651
2019-09-18,0.015260108455683638,0.006924303540829129
2019-10-04,0.005935321831143667,0.003930213470324652
2019-10-30,0.0056470772368289466,0.010096537900809763
2019-12-11,0.004614290386036011,-0.0006408303586527362
2020-01-29,0.008189856015501911,0.0008841547474940228
2020-03-03,-0.1196900293653907,0.030449897416077083
2020-03-15,-0.05077769396855163,-0.009916924858051509
2020-03-19,0.00958726140884815,-0.015952609868096254
2020-03-23,8.397577731465418e-06,-0.009511803092219266
2020-03-31,0.004695914984876143,-0.0012933636131642336
2020-04-29,-0.00849333748586854,0.006605230598507201
2020-06-10,0.003960181046763257,-0.0007500850694714376
2020-07-29,0.004614290386036011,-0.0009741907879446266
2020-08-27,0.003938517085855323,0.0005610144956181825
2020-09-16,0.003938517085857242,0.00010088733218848684
2020-11-05,0.004606537975819115,0.0015834584553747688
2020-12-16,0.0037412344698146073,0.001895792782307862
2021-01-27,0.006319448069361925,0.0019131806880164914
2021-03-17,-0.0011519501120286018,0.001507486235859993
2021-04-28,5.557996154807539e-05,0.001855518305439784
2021-06-16,0.014020824005877355,0.002917777131304261
2021-07-28,0.003969032241105293,0.0014366275091314258
2021-09-22,0.004614290386036011,0.0021225352896653547
2021-11-03,0.004607172703264471,0.0033350801993148127
2021-12-15,0.003899150736263403,0.02445118238488558
2022-01-26,0.0024271237554586256,-0.001472117050701009
2022-03-16,0.0010866619437773306,0.06557754694925691
2022-05-04,-0.0058909131346903745,-0.01312077102950415
2022-06-15,0.030097262171243564,0.02460357400854656
2022-07-27,-0.004405247753904012,0.006898363071277095
2022-09-21,0.001679422691382136,0.0666961683914377
2022-11-02,-0.013726005807530247,-0.02969160374015985
2022-12-14,0.014068486102661688,0.05039127715403009
2023-02-01,0.002717037305850365,0.012118254452982966
2023-03-22,0.019425755246401163,-0.04266230389369446
2023-05-03,0.014415235141278323,-0.0006505253092742165
2023-06-14,0.005885242756989448,0.05859679510544399
2023-07-26,0.0046910451294144145,0.004995707022250407
2023-09-20,0.010543674311401246,0.0363199945065881
2023-11-01,-0.0006101123346164162,-0.0025696830365119793
2023-12-13,-0.0007551145755238192,-0.054127567335056005
2024-01-31,0.009166572989246639,0.009301809914650409
2024-03-20,0.0033237740961763926,-0.014248538525176256
2024-05-01,0.005259548530964898,-0.00046795589131787567
2024-06-12,0.009200978905385617,0.012482787903877553
2024-07-31,0.006580579976072567,0.009950067012986136
2024-09-18,-0.05735303806711494,-0.013927854033329539
2024-11-07,0.0072346893153471545,0.007076902192487208
2024-12-18,0.0076114064659898685,0.05019253795573147
2025-01-29,0.008998363358113447,0.010762564031620297
2025-03-19,0.003302110135270353,-0.020482718432989967
2025-05-07,0.002996719426542777,-0.012152548011624723
2025-06-18,0.004953456864798466,-0.017266538578388044
2025-07-30,0.004532665787194048,-0.005139024191618819
2025-09-17,-0.002109814212970703,-0.026102414655671643
2025-10-29,0.01356846203732467,-0.005276821493582655
2025-12-10,0.0012300145789664676,-0.0025893213525199823
2026-01-28,0.00525954853096673,0.0035300202835556686
2026-03-18,0.00424153480761184,-0.004459205144600053
2026-04-29,0.005823182077053653,0.013324675871434882
