date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread,sentiment_enhanced,cb_score_enhanced,hawk_count,dove_count,crsp_vw_ret,crsp_ew_ret,sp500_ret_crsp,target_shock,path_shock,kuttner_bp,ns_shock,fin_ar_mean,fin_ar_median,fin_ar_std,fin_ar_tstat,fin_ar_n_pos,fin_ar_n_neg,fin_ar_n_total,fin_ar_pct_pos,mkt_ret,sentiment_use,fg_period,sentiment_x_fg
2006-01-31,rate_hike,4.25,4.5,0.25,0.0,0.25,Greenspan,conventional,0.0112612612612612,0.0367867867867867,-0.0142642642642642,1332,0.185926267461282,0.2055663535684106,-0.2452633862728851,0.0339999198913574,-0.0079998970031738,12.949999809265137,0.1570000648498535,0.004129129129129129,0.0,15,15,-0.1529,0.2841,-0.3984,0.3987485911527393,0.7046261016213693,0.4999999999999005,0.7823846582363789,,,,,,,,,,0.004129129129129129,False,0.0
2006-03-28,rate_hike,4.5,4.75,0.25,0.0,0.25,Bernanke,conventional,0.0111510791366906,0.0381294964028776,-0.0158273381294964,1390,0.7469695510914525,1.445894870129127,1.1295490098537415,0.0320000648498535,-0.0250000953674316,11.579999923706056,0.2509999275207519,0.0035971223021582727,-0.0028776978417266188,14,18,-0.5286,-0.24489999999999998,-0.6438,0.26005393419158845,1.2408831138111704,0.4999999999999005,1.1431008298677565,,,,,,,,,,0.0035971223021582727,False,0.0
2006-05-10,rate_hike,4.75,5.0,0.25,0.0,0.25,Bernanke,conventional,0.011969904240766,0.0362517099863201,-0.0123119015047879,1462,-1.279807382021996,-2.070031079080443,2.2879032693836057,0.0300002098083496,-0.0569996833801269,11.779999732971191,0.3730001449584961,0.0047879616963064295,-0.0006839945280437756,16,17,-0.1461,-0.35000000000000003,-0.17279999999999998,0.22892216759513706,1.351522891856268,0.0,1.2008527988628235,,,,,,,,,,0.0047879616963064295,False,0.0
2006-06-29,rate_hike,5.0,5.25,0.25,0.0,0.25,Bernanke,conventional,0.0125089349535382,0.035025017869907,-0.0100071479628305,1399,-0.2097656442177884,-0.1053079519349311,4.603580562659847,-0.0619997978210449,-0.0049996376037597,13.029999732971191,0.3350000381469726,0.004288777698355968,0.0007147962830593281,19,18,2.3619999999999997,2.2214,2.1565000000000003,-0.3653419077791956,-0.5109498630665854,-1.4999999999998792,-0.6100387513082035,,,,,,,,,,0.004288777698355968,False,0.0
2007-09-18,rate_cut,5.25,4.75,-0.5,0.0,-0.5,Bernanke,conventional,0.010226442658875,0.0387143900657414,-0.0182615047479912,1369,0.608640712582564,0.5588977791494291,0.8661654530265909,0.0440001487731933,-0.0499999523162841,20.350000381469727,0.6200001239776611,0.001095690284879474,-0.007304601899196494,10,20,2.9282,2.3126,2.9208000000000003,-4.95513748952875,-0.6235470806387485,-20.000000000000462,-3.483714215606999,,,,,,,,,,0.001095690284879474,False,0.0
2007-10-31,rate_cut,4.75,4.5,-0.25,0.0,-0.25,Bernanke,conventional,0.0113154172560113,0.0353606789250353,-0.0127298444130127,1414,-2.642351350058826,-2.2485952470490025,-0.1641398728495896,-0.1139998435974121,-0.1150000095367431,18.530000686645508,0.6549999713897705,0.0021216407355021216,-0.0049504950495049506,16,23,1.3188,0.9577,1.1991999999999998,-0.08822064566002835,2.067152540636245,-1.9999999999997797,1.5614487229764011,,,,,,,,,,0.0021216407355021216,False,0.0
2007-12-11,rate_cut,4.5,4.25,-0.25,0.0,-0.25,Bernanke,conventional,0.0089798850574712,0.0352011494252873,-0.0172413793103448,1392,0.6050107439882448,0.7084206168136933,0.2588089133290276,0.0860002040863037,-0.059999942779541,23.59000015258789,1.1200001239776611,0.0,-0.00646551724137931,13,22,-2.5421,-2.0362,-2.5271,1.9429229430737607,-0.28587829977069856,3.0999999999996586,0.7374362481112545,,,,,,,,,,0.0,False,0.0
2008-01-30,rate_cut,3.5,3.0,-0.5,0.0,-0.5,Bernanke,forward_guidance,0.0077149155033063,0.032329169728141,-0.0168993387215282,1361,1.6772253672436226,1.7394681746221794,0.2281160848127474,-0.0940001010894775,-0.2700001001358032,27.6200008392334,1.5929999351501465,-0.0003673769287288759,-0.00881704628949302,10,22,-0.5359,-0.2545,-0.4764,-2.887785022340617,-0.2459687992692545,-11.499999999999844,-1.9156908668665067,,,,,,,,,,-0.0003673769287288759,False,-0.0
2008-03-18,rate_cut,3.0,2.25,-0.75,0.0,-0.75,Bernanke,forward_guidance,0.0103571428571428,0.035,-0.0142857142857142,1400,-2.4287198495755877,-2.5702542291061703,-5.831339641962375,-0.0889999866485595,-0.25,25.790000915527344,2.5509999990463257,0.0003571428571428575,-0.007142857142857143,16,26,3.9596,2.8541,4.2410000000000005,2.6906581181984515,-1.1524781855046666,9.538461538460488,0.6908918001338283,,,,,,,,,,0.0003571428571428575,False,0.0
2008-04-30,rate_cut,2.25,2.0,-0.25,0.0,-0.25,Bernanke,forward_guidance,0.0095338983050847,0.0374293785310734,-0.0183615819209039,1416,1.714071304344302,2.814568581526605,-1.6110296216464,-0.0099999904632568,0.0299999713897705,20.790000915527344,2.419000029563904,0.0,-0.00847457627118644,13,25,-0.15430000000000002,0.172,-0.3846,-1.6325649621663696,-0.5442929338381952,-5.999999999999339,-1.381961860169286,,,,,,,,,,0.0,False,0.0
2008-10-29,rate_cut,1.5,1.0,-0.5,0.0,-0.5,Bernanke,forward_guidance,0.0078740157480314,0.0365068002863278,-0.0207587687902648,1397,2.5803953710955634,2.492747422926453,-2.0722603399175035,0.0649998188018798,-0.1899999976158142,69.95999908447266,3.309000074863434,-0.0021474588403722263,-0.013600572655690766,7,26,0.1444,2.1629,-1.1079,-1.0336839288075426,-1.1096586693131265,-3.5000000000007248,-1.5013029525330104,,,,,,,,,,-0.0021474588403722263,False,-0.0
2008-12-16,rate_cut,1.0,0.25,-0.75,0.0,-0.75,Bernanke,forward_guidance,0.0082417582417582,0.0361067503924646,-0.0196232339089481,1274,-0.9592862125632649,-0.6654520726093736,3.065223644861108,-0.1729998588562011,-0.0200000004842877,52.369998931884766,2.337999915704131,0.0011773940345368912,-0.005494505494505495,4,11,5.2898,4.6643,5.136,-4.210779153715667,-2.4914522410752173,-14.983333333335128,-4.4604486622583295,,,,,,,,,,0.0011773940345368912,True,0.0011773940345368912
2009-01-28,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0110340479192938,0.0390920554854981,-0.0170239596469104,1586,-3.3120172199171143,-3.2406279186593743,1.914198904102434,0.1590001583099365,0.0399999916553497,39.65999984741211,2.475999891757965,-0.0009457755359394701,-0.012610340479192938,11,31,3.3821,3.0523000000000002,3.3558,0.2855636066856883,-0.23399271906865857,0.49999999999994493,-0.022958237977828113,,,,,,,,,,-0.0009457755359394701,True,-0.0009457755359394701
2009-03-18,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0101373446697187,0.0392413342053629,-0.0189666448659254,1529,-1.297916268076772,-0.5190374583520041,7.831661373908422,0.0639998912811279,-0.0150000005960464,40.060001373291016,2.327999994158745,-0.0003270111183780247,-0.009810333551340745,12,27,2.2384999999999997,3.4165,2.0858000000000003,0.07153572112868846,-1.1325231610928128,-0.5961538461551041,-0.8667048336740523,,,,,,,,,,-0.0003270111183780247,True,-0.0003270111183780247
2009-04-29,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0104370515329419,0.0424005218525766,-0.0215264187866927,1533,-0.0950067620446343,0.3131013706866382,-1.0113331528552183,0.0280001163482666,0.0300000011920928,36.08000183105469,3.0009999573230743,-0.0016307893020221786,-0.014350945857795172,10,32,2.4539999999999997,2.8567,2.161,-0.017890877096900553,0.5435859450955158,0.0,0.44942869826136916,,,,,,,,,,-0.0016307893020221786,True,-0.0016307893020221786
2009-06-24,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0100806451612903,0.0416666666666666,-0.021505376344086,1488,2.1444277390130924,2.0755031942370312,0.5352746098578608,-0.1389999389648437,-0.0150000005960464,29.049999237060547,3.504999935626984,-0.0003360215053763438,-0.012096774193548387,9,27,0.8956999999999999,0.8663000000000001,0.6524,-0.01369912632752192,1.2392131799319523,0.0,1.0071508711270447,,,,,,,,,,-0.0003360215053763438,True,-0.0003360215053763438
2009-08-12,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0114453891432308,0.0438194898626553,-0.0209287115761935,1529,0.6880010068455423,0.5318406299344172,0.4207426053055452,-0.1099998950958252,-0.0049999952316284,25.450000762939453,3.5309999734163284,0.0009810333551340741,-0.011118378024852845,9,26,1.2283,1.2435,1.1525,0.09000520378568985,-0.34587634031471837,0.0,-0.21986499390093941,,,,,,,,,,0.0009810333551340741,True,0.0009810333551340741
2009-09-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0137165251469627,0.0476812540822991,-0.0202482037883736,1531,-0.9511029501025644,-1.1170869807850732,-1.5301085883514314,-0.0369999408721923,-0.0049999952316284,23.489999771118164,3.322999984025955,0.00163291966035271,-0.011103853690398433,12,29,-1.0386,-0.5232,-1.0069,0.08627089016588217,-2.3158299756943665,-0.9999999999987796,-1.8285951544293122,,,,,,,,,,0.00163291966035271,True,0.00163291966035271
2009-11-04,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0146590184831102,0.0465264499681325,-0.017208413001912,1569,1.9235551727484472,2.4227469620792905,0.1840434425200112,-0.0130000114440917,-0.0100000016391277,27.71999931335449,3.501000002026558,0.0019120458891013388,-0.009560229445506692,15,30,0.0887,-0.23869999999999997,0.1043,0.03258809062557829,-0.3678137134310719,-0.5769230769242943,-0.2888184348086909,,,,,,,,,,0.0019120458891013388,True,0.0019120458891013388
2009-12-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013456937799043,0.0466507177033492,-0.0197368421052631,1672,-1.1810614167124218,-1.2170801868200056,-2.5275166157529725,-0.1089999675750732,0.0049999989569187,20.540000915527344,3.56099995598197,0.0005980861244019135,-0.01375598086124402,12,35,0.3319,0.5027,0.11280000000000001,-0.296587749565936,0.47710879356317126,-1.5500000000009766,0.2091333191312596,,,,,,,,,,0.0005980861244019135,True,0.0005980861244019135
2010-01-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117967332123411,0.042952208106473,-0.0193587416817906,1653,-1.1817740959567198,-1.909143912530038,-0.0737780164250082,0.0139999389648437,0.0,23.13999938964844,3.5740000531077385,-0.00030248033877797956,-0.012704174228675136,12,33,0.41859999999999997,0.188,0.488,-0.11054828460148708,0.9260067108644633,-0.5000000000010552,0.7012487469695802,,,,,,,,,,-0.00030248033877797956,True,-0.00030248033877797956
2010-03-16,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0132002575660012,0.0457179652285898,-0.0193174500965872,1553,0.5821675803744166,0.4659390868624664,0.1604035739125875,-0.0110001564025878,-0.0049999952316284,17.690000534057617,3.4980001151561737,0.0003219575016097879,-0.01159047005795235,14,32,0.8744999999999999,0.7171000000000001,0.7779,-0.05057091224716089,-0.8020957610047237,-1.0333333333332198,-0.6899174284783172,,,,,,,,,,0.0003219575016097879,True,0.0003219575016097879
2010-04-28,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0128543177323665,0.044825313117996,-0.019116677653263,1517,1.29432280208422,1.625984299410739,-0.2475902239536272,-0.0450000762939453,0.0049999952316284,21.07999992370605,3.618000000715256,0.0016479894528675012,-0.00922874093605801,16,30,0.524,0.155,0.6463,-0.00747579163640711,-0.06839581511811264,0.0,-0.04652441547310802,,,,,,,,,,0.0016479894528675012,True,0.0016479894528675012
2010-06-23,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0115882753919563,0.0422631220177232,-0.0190865712338105,1467,-1.6803502618826398,-1.6329327048562998,0.9237520978517068,0.0079998970031738,0.005000002682209,26.90999984741211,2.995000012218952,-0.0003408316291751874,-0.00954328561690525,18,32,-0.2917,-0.1882,-0.2985,0.0840857186757961,0.21193561488637175,0.0,0.21991272247981047,,,,,,,,,,-0.0003408316291751874,True,-0.0003408316291751874
2010-08-10,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.011182108626198,0.040255591054313,-0.0178913738019169,1565,-2.817876495417327,-3.009878112480284,0.1086815650553561,-0.0959999561309814,0.0,22.3700008392334,2.635999903082848,-0.0015974440894568685,-0.010862619808306708,14,31,-0.7992000000000001,-1.1581,-0.5967,0.16331685264550053,-0.6416790204487024,0.3690476190483979,-0.41403732728934656,,,,,,,,,,-0.0015974440894568685,True,-0.0015974440894568685
2010-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117187499999999,0.0416666666666666,-0.0182291666666666,1536,-0.4825492514895987,-0.6299635308883835,1.3989253706600115,-0.0460000038146972,0.0,22.350000381469727,2.4390000998973846,-0.0009765625000000004,-0.009114583333333334,18,32,-0.3097,-0.2993,-0.25639999999999996,0.2075748702111649,-0.2464553577909618,0.0,-0.08400846736517613,,,,,,,,,,-0.0009765625000000004,True,-0.0009765625000000004
2010-11-03,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0134291068082448,0.0393504059962523,-0.0124921923797626,1601,1.928286287479284,1.4592963769345848,3.410363953223086,-0.1349999904632568,-0.0049999952316284,19.559999465942383,2.498999960720539,0.0015615240474703307,-0.0037476577139287947,24,30,0.34390000000000004,0.231,0.36779999999999996,0.3871016632344076,-0.20967743721458215,0.8333333333326248,0.06252843026539076,,,,,,,,,,0.0015615240474703307,True,0.0015615240474703307
2010-12-14,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0143929912390488,0.0419274092615769,-0.0131414267834793,1598,-0.5122452280258635,-0.3995859572962948,-1.2895394628645247,0.0650000572204589,0.0,17.610000610351562,3.3199999183416367,0.002816020025031289,-0.0031289111389236545,23,28,0.0271,-0.1438,0.0911,0.18770919038310824,-0.05719193127784772,0.45588235294011403,0.07072425237791469,,,,,,,,,,0.002816020025031289,True,0.002816020025031289
2011-01-26,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.01360103626943,0.0408031088082901,-0.01360103626943,1544,0.2244305753167037,0.5760185908696843,-1.095271986942048,-0.0429999828338623,-0.0150000005960464,16.639999389648438,3.2729999721050262,0.0019430051813471498,-0.0051813471502590676,17,25,0.7332,1.1707,0.4221,0.12942518378480827,-0.1295745838067981,-0.49999999999994493,-0.05113732696811175,,,,,,,,,,0.0019430051813471498,True,0.0019430051813471498
2011-03-15,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0133672819859961,0.0394653087205601,-0.0127307447485677,1571,-1.94949490428555,-1.893654264234557,0.2441493949209598,-0.1110000610351562,-0.0099999979138374,24.31999969482422,3.2279999554157257,0.0012730744748567788,-0.005728835136855506,18,27,-1.1151,-1.0769000000000002,-1.1199999999999999,0.05889285338756454,0.12729973763476893,0.0,0.1495414676912928,,,,,,,,,,0.0012730744748567788,True,0.0012730744748567788
2011-04-27,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013676844783715,0.0388040712468193,-0.0114503816793893,1572,0.3555424049938198,0.0923434635800102,0.9296563664656012,-0.0559999942779541,-0.0150000005960464,15.350000381469728,3.31800002977252,0.0025445292620865138,-0.0031806615776081423,20,25,0.615,0.5246999999999999,0.625,-0.09593038048528345,-0.17853272531454606,0.0,-0.17856965806806727,,,,,,,,,,0.0025445292620865138,True,0.0025445292620865138
2011-06-22,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0114869176770899,0.0357370772176132,-0.0127632418634333,1567,-0.282798654925798,0.65787969306143,-2.1121803279319966,-0.0840001106262207,-0.0049999998882412,18.520000457763672,2.9830000307410955,0.0009572431397574985,-0.004467134652201659,14,21,-0.5482,-0.3055,-0.6467999999999999,0.0460772688334768,0.23567573575479134,0.0,0.2292959068750435,,,,,,,,,,0.0009572431397574985,True,0.0009572431397574985
2011-08-09,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0104166666666666,0.0324754901960784,-0.011642156862745,1632,-4.415240397919247,-4.08737774135995,2.373566024604885,-0.0449998378753662,-0.0149999996647238,35.060001373291016,2.1519999224692583,-0.00030637254901960806,-0.00428921568627451,17,24,5.1244,4.7193,4.7406999999999995,0.22112579286954237,-0.7381164694509629,-0.7045454545469414,-0.5245586661854929,,,,,,,,,,-0.00030637254901960806,True,-0.00030637254901960806
2011-09-21,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0125804564072557,0.0392042129900526,-0.0140433001755412,1709,-3.188312151643559,-3.251136496330566,-3.672115692502077,-0.1599999666213989,0.0,37.31999969482422,1.8700000001117587,-0.0005851375073142187,-0.009362200117027502,16,32,-2.9444000000000004,-2.4666,-2.9391,0.3310100209033926,1.1977873808962813,0.8333333333313913,1.1535584155935692,,,,,,,,,,-0.0005851375073142187,True,-0.0005851375073142187
2011-11-02,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.013125,0.04,-0.01375,1600,1.878180753005879,2.196607196395421,2.0535663216705,0.059999942779541,0.0,32.7400016784668,2.0010000420734286,0.0012500000000000002,-0.0075,16,28,1.7082,1.7888000000000002,1.6105,-0.0015702727973757426,0.41735488047251884,-0.5357142857130371,0.3312584762345173,,,,,,,,,,0.0012500000000000002,True,0.0012500000000000002
2011-12-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0129366106080206,0.0401034928848641,-0.0142302716688227,1546,-1.1348367422952284,-1.5492740440088637,-4.554489696608322,-0.0609999895095825,0.0,25.40999984741211,1.9570000125095248,0.00258732212160414,-0.005821474773609315,17,26,-1.1256,-1.2526000000000002,-0.8685999999999999,0.1384123636739121,0.2417579704022916,0.4305555555545521,0.2855920955519064,,,,,,,,,,0.00258732212160414,True,0.00258732212160414
2012-01-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0091205211726384,0.0345276872964169,-0.01628664495114,1535,-0.57538908840252,-0.4623348398854519,1.5590068972094462,-0.0759999752044677,0.0100000016391277,18.309999465942383,1.9719999693334105,-0.0006514657980456022,-0.009771986970684038,14,29,0.9946999999999999,0.9547,0.8672,0.1538779923663267,-0.44988072575323196,-0.5000000000010552,-0.29332560435408106,,,,,,,,,,-0.0006514657980456022,True,-0.0006514657980456022
2012-03-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0097024579560155,0.0349288486416558,-0.0155239327296248,1546,-0.1196261996068075,0.0279648436458446,-3.022964671897737,0.1669998168945312,0.0,14.800000190734863,2.0270001143217087,0.0006468305304010349,-0.008408796895213453,17,30,1.7621000000000002,1.448,1.8132,0.10659255419908353,0.3620040289562837,0.4305555555564642,0.3700381269333225,,,,,,,,,,0.0006468305304010349,True,0.0006468305304010349
2012-04-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0102893890675241,0.0347266881028938,-0.0141479099678456,1555,0.6680165568110759,0.6925012434158593,1.1088065615432114,-0.024999976158142,0.0,16.81999969482422,1.898999966681004,0.0012861736334405147,-0.0077170418006430866,17,29,1.3825,1.0281,1.3644999999999998,-0.09811109273128386,0.17075446329958624,0.0,0.09939755269368272,,,,,,,,,,0.0012861736334405147,True,0.0012861736334405147
2012-06-20,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117719950433705,0.0384138785625774,-0.0148698884758364,1614,-2.226167703901345,-2.4351162609930763,-3.114939763881491,-0.0239999294281005,-0.0049999952316284,17.239999771118164,1.561999961733818,0.0,-0.009913258983890954,14,30,-0.1471,-0.04970000000000001,-0.1686,0.23135244463390506,0.39978455902292764,0.7500000000015827,0.46569311954489195,,,,,,,,,,0.0,True,0.0
2012-08-01,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0108211330362826,0.0362826225334182,-0.0146403564608529,1571,-0.7503669467536007,-0.3575065336363135,-1.0163950398515396,-0.0609999895095825,-0.005000002682209,18.959999084472656,1.4490000307559967,0.0006365372374283898,-0.008274984086569064,14,27,-0.4475,-0.9081,-0.303,0.5006355354622913,0.12695301375712983,1.5499999999998295,0.406588483812649,,,,,,,,,,0.0006365372374283898,True,0.0006365372374283898
2012-09-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0152420800956365,0.0478182904961147,-0.0173341303048416,1673,0.3958951318527273,0.8910452195063081,0.0395722826210334,0.1139999628067016,0.0,14.050000190734863,1.6610000431537628,0.004184100418410042,-0.009563658099222952,16,32,1.528,1.1218000000000001,1.6310000000000002,0.3857440913287277,0.20457270068300804,0.8823529411763734,0.3936081787634351,,,,,,,,,,0.004184100418410042,True,0.004184100418410042
